Name,DATE,Team,Home/Away,OPP,AB,R,H,2B,3B,HR,RBI,Walks,HBP,BA,OBP,SLG,OPS,SB,CS,GDP,1B,HRR,TB,Season
Park Chan-ho,06/21/2025,Kia,,SSG,4,0,1,0,0,0,0,2,0,0.25,0.5,0.25,0.75,0,0,0,1,1,1,2025
Park Dong-won,06/21/2025,LG,,Doosan,4,1,1,0,0,1,3,0,0,0.25,0.25,1.0,1.25,0,0,0,0,5,4,2025
Park Hae-min,06/21/2025,LG,,Doosan,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,1,0,1,1,1,2025
Park Kun-woo,06/21/2025,NC,,KT,1,0,0,0,0,0,1,2,0,0.0,0.667,0.0,0.667,0,0,0,0,1,0,2025
Park Min-woo,06/21/2025,NC,,KT,4,1,3,0,0,0,1,1,0,0.75,0.8,0.75,1.55,0,0,0,3,5,3,2025
Patrick Wisdom,06/21/2025,Kia,,SSG,5,1,1,0,0,0,0,1,0,0.2,0.333,0.2,0.533,0,0,0,1,2,1,2025
Sang-su Kim,06/21/2025,KT,,NC,4,1,2,1,0,0,2,1,0,0.5,0.6,0.75,1.35,0,0,0,1,5,3,2025
Shin Min-jae,06/21/2025,LG,,Doosan,4,1,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2025
Son Ah-seop,06/21/2025,NC,,KT,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Yang Eui-ji,06/21/2025,Doosan,,LG,3,1,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,1,0,2025
Ahn Hyun-min,06/22/2025,KT,,NC,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
An Chi-Hong,06/22/2025,Hanwha,,Kiwoom,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Austin Dean,06/22/2025,LG,,Doosan,3,1,1,1,0,0,1,1,0,0.333,0.5,0.667,1.167,0,0,0,0,3,2,2025
Chae Eun-seong,06/22/2025,Hanwha,,Kiwoom,3,1,3,2,0,0,1,0,0,1.0,1.0,1.667,2.667,0,0,0,1,5,5,2025
Choi Hyoung-woo,06/22/2025,Kia,,SSG,1,0,1,0,0,0,0,1,0,1.0,1.0,1.0,2.0,0,0,0,1,1,1,2025
Choi Ji-Hoon,06/22/2025,SSG,,Kia,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Won-jun,06/22/2025,Kia,,SSG,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,1,1,1,1,2025
Eo Joon-seo,06/22/2025,Kiwoom,,Hanwha,4,1,1,1,0,0,0,0,0,0.25,0.25,0.5,0.75,0,0,0,0,2,2,2025
Go Seung-min,06/22/2025,Lotte,,Samsung,3,2,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,1,3,1,2025
Guillermo Heredia,06/22/2025,SSG,,Kia,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,1,1,1,2025
Han Yoo-seom,06/22/2025,SSG,,Kia,4,1,2,0,0,1,3,0,0,0.5,0.5,1.25,1.75,0,0,0,1,6,5,2025
Heo Kyoung-Min,06/22/2025,Doosan,,NC,3,0,2,0,0,0,0,1,0,0.667,0.75,0.667,1.417,0,0,0,2,2,2,2025
Im Ji-yeol,06/22/2025,Kiwoom,,Hanwha,5,0,1,1,0,0,1,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,2,2025
Jake Cave,06/22/2025,Doosan,,LG,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,1,1,1,2025
Jang Sung-woo,06/22/2025,KT,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Jeon Jun-woo,06/22/2025,Lotte,,Samsung,5,2,3,1,0,0,2,0,0,0.6,0.6,0.8,1.4,0,0,0,2,7,4,2025
Jung Hoon,06/22/2025,Lotte,,Samsung,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Jung Soo-bin,06/22/2025,Doosan,,LG,1,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,0,0,0,0,0,0,2025
Kang Seung-ho,06/22/2025,Doosan,,LG,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Kang-nam Yoo,06/22/2025,Lotte,,Samsung,1,0,1,1,0,0,1,0,0,1.0,1.0,2.0,3.0,0,0,0,0,2,2,2025
Kim Hyun-soo,06/22/2025,LG,,Doosan,3,2,2,1,0,0,2,1,0,0.667,0.75,1.0,1.75,0,0,0,1,6,3,2025
Kim Jae-hwan,06/22/2025,Doosan,,LG,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Kim Ji-chan,06/22/2025,Samsung,,Lotte,3,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,1,0,0,1,2,1,2025
Kim Ju-won,06/22/2025,NC,,KT,4,1,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,1,0,0,2,3,2,2025
Kim Min-hyuck,06/22/2025,KT,,NC,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Seong-yoon,06/22/2025,Samsung,,Lotte,4,1,2,1,0,0,1,1,0,0.5,0.6,0.75,1.35,1,0,0,1,4,3,2025
Kim Tae-yean,06/22/2025,Hanwha,,Kiwoom,2,1,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,1,2,1,2025
Koo Ja-wook,06/22/2025,Samsung,,Lotte,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Kwon Hui-dong,06/22/2025,NC,,KT,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Lewin Díaz,06/22/2025,Samsung,,Lotte,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Luis Liberato,06/22/2025,Hanwha,,Kiwoom,5,1,3,1,0,0,1,0,0,0.6,0.6,0.8,1.4,0,0,0,2,5,4,2025
Matthew Davidson,06/22/2025,NC,,KT,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2025
Moon Bo-gyeong,06/22/2025,LG,,Doosan,5,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2025
Moon Hyun-bin,06/22/2025,Unknown,,Kiwoom,4,2,2,1,0,0,0,1,0,0.5,0.6,0.75,1.35,0,0,0,1,4,3,2025
Moon Sung-Ju,06/22/2025,LG,,Doosan,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Oh Sun-woo,06/22/2025,Kia,,SSG,4,1,2,0,0,1,1,1,0,0.5,0.6,1.25,1.85,0,0,0,1,4,5,2025
Park Byung-ho,06/22/2025,Samsung,,Lotte,3,2,1,0,0,1,3,1,0,0.333,0.5,1.333,1.833,0,0,0,0,6,4,2025
Park Chan-ho,06/22/2025,Kia,,SSG,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Park Dong-won,06/22/2025,LG,,Doosan,4,0,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9,0,0,0,0,1,2,2025
Park Hae-min,06/22/2025,LG,,Doosan,4,1,3,1,0,0,3,1,0,0.75,0.8,1.0,1.8,0,0,0,2,7,4,2025
Park Kun-woo,06/22/2025,NC,,KT,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Park Min-woo,06/22/2025,NC,,KT,4,0,2,0,0,0,1,0,0,0.5,0.5,0.5,1.0,0,0,0,2,3,2,2025
Patrick Wisdom,06/22/2025,Kia,,SSG,4,1,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1,0,0,0,2,4,2,2025
Roh Si-Hwan,06/22/2025,Hanwha,,Kiwoom,5,0,2,0,0,0,2,0,0,0.4,0.4,0.4,0.8,0,0,0,2,4,2,2025
